Random Seed:  3407
# of training samples:  538
Encoder(
  (fc1): Linear(in_features=2048, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=2048, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (linear_means): Linear(in_features=2048, out_features=1024, bias=True)
  (linear_log_var): Linear(in_features=2048, out_features=1024, bias=True)
)
Generator(
  (fc1): Linear(in_features=2048, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (sigmoid): Sigmoid()
)
Discriminator_D1(
  (fc1): Linear(in_features=2048, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=1, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
Feedback(
  (fc1): Linear(in_features=4096, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=4096, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
AttDec(
  (fc1): Linear(in_features=1024, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
[0/300]  Loss_D: -10.0674 Loss_G: 0.6522, Wasserstein_dist:12.5983, vae_loss_seen:482.9207 GZSL: seen=0.9187, unseen=0.2760, h=0.4245 ZSL: unseen accuracy=0.5990
[1/300]  Loss_D: -4.8351 Loss_G: -3.4325, Wasserstein_dist:6.3924, vae_loss_seen:359.7342 GZSL: seen=0.9087, unseen=0.3177, h=0.4708 ZSL: unseen accuracy=0.6094
[2/300]  Loss_D: -2.5688 Loss_G: -7.1146, Wasserstein_dist:3.4067, vae_loss_seen:277.0845 GZSL: seen=0.7888, unseen=0.3542, h=0.4889 ZSL: unseen accuracy=0.6198
[3/300]  Loss_D: -1.9840 Loss_G: -5.4604, Wasserstein_dist:2.3665, vae_loss_seen:272.6760 GZSL: seen=0.8929, unseen=0.3229, h=0.4743 ZSL: unseen accuracy=0.6250
[4/300]  Loss_D: -1.5317 Loss_G: -5.2409, Wasserstein_dist:1.9941, vae_loss_seen:280.2552 GZSL: seen=0.9087, unseen=0.2812, h=0.4296 ZSL: unseen accuracy=0.6875
[5/300]  Loss_D: -1.8770 Loss_G: -5.3990, Wasserstein_dist:2.1158, vae_loss_seen:267.4563 GZSL: seen=0.9167, unseen=0.3177, h=0.4719 ZSL: unseen accuracy=0.6458
[6/300]  Loss_D: -1.9679 Loss_G: -3.2753, Wasserstein_dist:2.2668, vae_loss_seen:294.7372 GZSL: seen=0.8810, unseen=0.4167, h=0.5657 ZSL: unseen accuracy=0.6667
[7/300]  Loss_D: -1.4224 Loss_G: -3.4053, Wasserstein_dist:1.6238, vae_loss_seen:285.1168 GZSL: seen=0.9087, unseen=0.2708, h=0.4173 ZSL: unseen accuracy=0.8177
[8/300]  Loss_D: -1.8204 Loss_G: -1.3108, Wasserstein_dist:2.1069, vae_loss_seen:303.6497 GZSL: seen=0.8186, unseen=0.4115, h=0.5476 ZSL: unseen accuracy=0.7344
[9/300]  Loss_D: -1.7760 Loss_G: 0.6011, Wasserstein_dist:2.0964, vae_loss_seen:320.2318 GZSL: seen=0.8452, unseen=0.3333, h=0.4781 ZSL: unseen accuracy=0.8177
[10/300]  Loss_D: -1.9139 Loss_G: 1.3325, Wasserstein_dist:2.3203, vae_loss_seen:331.9690 GZSL: seen=0.7738, unseen=0.4583, h=0.5757 ZSL: unseen accuracy=0.7500
[11/300]  Loss_D: -1.8946 Loss_G: 3.5473, Wasserstein_dist:2.4476, vae_loss_seen:350.4214 GZSL: seen=0.9107, unseen=0.3073, h=0.4595 ZSL: unseen accuracy=0.7969
[12/300]  Loss_D: -1.9188 Loss_G: 3.2404, Wasserstein_dist:2.5003, vae_loss_seen:346.4656 GZSL: seen=0.8305, unseen=0.3854, h=0.5265 ZSL: unseen accuracy=0.7708
[13/300]  Loss_D: -1.8337 Loss_G: 4.0300, Wasserstein_dist:2.4110, vae_loss_seen:352.4606 GZSL: seen=0.9008, unseen=0.3281, h=0.4810 ZSL: unseen accuracy=0.9062
[14/300]  Loss_D: -1.8684 Loss_G: 4.0873, Wasserstein_dist:2.3698, vae_loss_seen:347.5969 GZSL: seen=0.7491, unseen=0.4948, h=0.5960 ZSL: unseen accuracy=0.9323
[15/300]  Loss_D: -1.8903 Loss_G: 6.0064, Wasserstein_dist:2.4559, vae_loss_seen:369.6781 GZSL: seen=0.7241, unseen=0.3854, h=0.5031 ZSL: unseen accuracy=0.9115
[16/300]  Loss_D: -2.1021 Loss_G: 5.9569, Wasserstein_dist:2.6602, vae_loss_seen:361.3124 GZSL: seen=0.8571, unseen=0.4010, h=0.5464 ZSL: unseen accuracy=0.7917
[17/300]  Loss_D: -1.7832 Loss_G: 6.4893, Wasserstein_dist:2.4116, vae_loss_seen:373.7393 GZSL: seen=0.9325, unseen=0.3542, h=0.5134 ZSL: unseen accuracy=0.8229
[18/300]  Loss_D: -1.9976 Loss_G: 6.6280, Wasserstein_dist:2.5042, vae_loss_seen:368.3371 GZSL: seen=0.8095, unseen=0.5000, h=0.6182 ZSL: unseen accuracy=0.7656
