CUDA_VISIBLE_DEVICES=0 OMP_NUM_THREADS=4 python train_images.py --gammaD 10 --gammaG 10                 --manualSeed 3407 --encoded_noise --preprocessing --cuda --image_embedding new_SqueezeNet_1024 --class_embedding new_Video_1024_gzsl                 --nepoch 300 --ngh 4096 --ndh 4096 --lr 0.0005 --classifier_lr 0.005 --lambda1 10 --critic_iter 5 --dataroot datasets --dataset RADAR                 --nclass_all 11 --batch_size 32 --nz 1024 --latent_size 1024 --attSize 1024 --resSize 1024 --syn_num 320                 --gzsl --recons_weight 0.01 --a1 0 --a2 0 --feed_lr 0.00001 --dec_lr 0.0001 --feedback_loop 2
Random Seed:  3407
# of training samples:  168
Encoder(
  (fc1): Linear(in_features=2048, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=2048, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (linear_means): Linear(in_features=2048, out_features=1024, bias=True)
  (linear_log_var): Linear(in_features=2048, out_features=1024, bias=True)
)
Generator(
  (fc1): Linear(in_features=2048, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (sigmoid): Sigmoid()
)
Discriminator_D1(
  (fc1): Linear(in_features=2048, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=1, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
Feedback(
  (fc1): Linear(in_features=4096, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=4096, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
AttDec(
  (fc1): Linear(in_features=1024, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
[0/300]  Loss_D: -27.9742 Loss_G: -6.5303, Wasserstein_dist:33.1021, vae_loss_seen:407.7991 GZSL: seen=0.9792, unseen=0.2000, h=0.3322 ZSL: unseen accuracy=0.2000
[1/300]  Loss_D: -14.4790 Loss_G: -5.8339, Wasserstein_dist:17.7630, vae_loss_seen:396.2574 GZSL: seen=0.8417, unseen=0.2229, h=0.3524 ZSL: unseen accuracy=0.3543
[2/300]  Loss_D: -45.5515 Loss_G: 4.4897, Wasserstein_dist:55.0975, vae_loss_seen:524.3737 GZSL: seen=0.5833, unseen=0.2000, h=0.2979 ZSL: unseen accuracy=0.4571
[3/300]  Loss_D: -4.8935 Loss_G: -1.3804, Wasserstein_dist:5.2113, vae_loss_seen:431.4980 GZSL: seen=0.5333, unseen=0.2057, h=0.2969 ZSL: unseen accuracy=0.4000
[4/300]  Loss_D: 0.8591 Loss_G: -4.4267, Wasserstein_dist:-0.4913, vae_loss_seen:388.3661 GZSL: seen=0.1667, unseen=0.3086, h=0.2164 ZSL: unseen accuracy=0.4000
[5/300]  Loss_D: -25.3586 Loss_G: -2.3398, Wasserstein_dist:29.5793, vae_loss_seen:415.8174 GZSL: seen=0.5000, unseen=0.2000, h=0.2857 ZSL: unseen accuracy=0.4286
[6/300]  Loss_D: -18.8985 Loss_G: 6.9319, Wasserstein_dist:24.6460, vae_loss_seen:472.5305 GZSL: seen=0.5000, unseen=0.3314, h=0.3986 ZSL: unseen accuracy=0.5029
[7/300]  Loss_D: -15.8330 Loss_G: -5.1193, Wasserstein_dist:16.6622, vae_loss_seen:404.1342 GZSL: seen=0.3333, unseen=0.2114, h=0.2587 ZSL: unseen accuracy=0.4171
[8/300]  Loss_D: -5.6761 Loss_G: -3.9367, Wasserstein_dist:6.2055, vae_loss_seen:386.4710 GZSL: seen=0.3056, unseen=0.2571, h=0.2793 ZSL: unseen accuracy=0.4457
[9/300]  Loss_D: -10.7725 Loss_G: 9.6920, Wasserstein_dist:14.2612, vae_loss_seen:531.6085 GZSL: seen=0.5000, unseen=0.2000, h=0.2857 ZSL: unseen accuracy=0.4914
[10/300]  Loss_D: -3.6943 Loss_G: -10.3167, Wasserstein_dist:12.3090, vae_loss_seen:338.7307 GZSL: seen=0.5000, unseen=0.0514, h=0.0933 ZSL: unseen accuracy=0.4000
[11/300]  Loss_D: -9.1571 Loss_G: 14.5956, Wasserstein_dist:10.7732, vae_loss_seen:616.2795 GZSL: seen=0.3333, unseen=0.3257, h=0.3295 ZSL: unseen accuracy=0.4000
[12/300]  Loss_D: -12.1355 Loss_G: -5.6354, Wasserstein_dist:12.3688, vae_loss_seen:373.0583 GZSL: seen=0.5000, unseen=0.5771, h=0.5358 ZSL: unseen accuracy=0.4857
[13/300]  Loss_D: -12.6740 Loss_G: -18.7298, Wasserstein_dist:18.1449, vae_loss_seen:202.3600 GZSL: seen=0.7667, unseen=0.4229, h=0.5451 ZSL: unseen accuracy=0.4686
[14/300]  Loss_D: -13.5844 Loss_G: 13.7873, Wasserstein_dist:15.6499, vae_loss_seen:555.8171 GZSL: seen=0.9792, unseen=0.0457, h=0.0874 ZSL: unseen accuracy=0.4800
[15/300]  Loss_D: -6.3372 Loss_G: -9.7747, Wasserstein_dist:9.6746, vae_loss_seen:282.4182 GZSL: seen=0.5000, unseen=0.2857, h=0.3636 ZSL: unseen accuracy=0.5600
[16/300]  Loss_D: -4.4477 Loss_G: -10.4577, Wasserstein_dist:8.7825, vae_loss_seen:308.6977 GZSL: seen=0.5000, unseen=0.5600, h=0.5283 ZSL: unseen accuracy=0.4343
[17/300]  Loss_D: -13.2270 Loss_G: 22.6958, Wasserstein_dist:16.6140, vae_loss_seen:644.3297 GZSL: seen=0.6250, unseen=0.1714, h=0.2691 ZSL: unseen accuracy=0.4343
[18/300]  Loss_D: -0.5094 Loss_G: 5.0961, Wasserstein_dist:0.7568, vae_loss_seen:461.2775 GZSL: seen=0.5000, unseen=0.3943, h=0.4409 ZSL: unseen accuracy=0.4457
[19/300]  Loss_D: -6.4199 Loss_G: -26.4418, Wasserstein_dist:15.1235, vae_loss_seen:158.2040 GZSL: seen=0.5417, unseen=0.2171, h=0.3100 ZSL: unseen accuracy=0.4400
[20/300]  Loss_D: -25.2377 Loss_G: 22.0208, Wasserstein_dist:31.9084, vae_loss_seen:676.1040 GZSL: seen=0.8625, unseen=0.2229, h=0.3542 ZSL: unseen accuracy=0.2971
[21/300]  Loss_D: -8.4861 Loss_G: -17.1004, Wasserstein_dist:10.1860, vae_loss_seen:209.4450 GZSL: seen=0.5000, unseen=0.3600, h=0.4186 ZSL: unseen accuracy=0.4114
[22/300]  Loss_D: -12.5481 Loss_G: 12.1093, Wasserstein_dist:16.2028, vae_loss_seen:532.3009 GZSL: seen=0.5000, unseen=0.3086, h=0.3816 ZSL: unseen accuracy=0.3829
[23/300]  Loss_D: -15.9376 Loss_G: -3.3240, Wasserstein_dist:16.4156, vae_loss_seen:384.1148 GZSL: seen=0.7625, unseen=0.2629, h=0.3909 ZSL: unseen accuracy=0.5943
[24/300]  Loss_D: -10.2445 Loss_G: -2.4512, Wasserstein_dist:12.2004, vae_loss_seen:390.3715 GZSL: seen=0.5000, unseen=0.7371, h=0.5958 ZSL: unseen accuracy=0.5029
