Random Seed:  3407
# of training samples:  538
Encoder(
  (fc1): Linear(in_features=1536, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (linear_means): Linear(in_features=1024, out_features=512, bias=True)
  (linear_log_var): Linear(in_features=1024, out_features=512, bias=True)
)
Generator(
  (fc1): Linear(in_features=1024, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (sigmoid): Sigmoid()
)
Discriminator_D1(
  (fc1): Linear(in_features=1536, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=1, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
Feedback(
  (fc1): Linear(in_features=4096, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=4096, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
AttDec(
  (fc1): Linear(in_features=1024, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=512, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
[0/300]  Loss_D: -67.9877 Loss_G: 11.6789, Wasserstein_dist:78.8306, vae_loss_seen:546.8784 GZSL: seen=0.5585, unseen=0.1667, h=0.2567 ZSL: unseen accuracy=0.3333
[1/300]  Loss_D: -66.6140 Loss_G: 5.0504, Wasserstein_dist:69.7235, vae_loss_seen:502.9241 GZSL: seen=0.8966, unseen=0.0052, h=0.0104 ZSL: unseen accuracy=0.5156
[2/300]  Loss_D: -118.4019 Loss_G: 2.9835, Wasserstein_dist:126.5917, vae_loss_seen:494.6515 GZSL: seen=0.4226, unseen=0.2812, h=0.3377 ZSL: unseen accuracy=0.5417
[3/300]  Loss_D: -140.3281 Loss_G: 1.8582, Wasserstein_dist:188.2645, vae_loss_seen:487.4662 GZSL: seen=0.8060, unseen=0.1562, h=0.2618 ZSL: unseen accuracy=0.4010
[4/300]  Loss_D: -93.2102 Loss_G: 1.6632, Wasserstein_dist:148.0763, vae_loss_seen:479.8358 GZSL: seen=0.9554, unseen=0.1406, h=0.2452 ZSL: unseen accuracy=0.4740
[5/300]  Loss_D: -109.2962 Loss_G: 0.7008, Wasserstein_dist:132.5460, vae_loss_seen:460.0720 GZSL: seen=0.4429, unseen=0.1094, h=0.1754 ZSL: unseen accuracy=0.5990
[6/300]  Loss_D: -84.2168 Loss_G: -0.3831, Wasserstein_dist:115.9219, vae_loss_seen:443.4484 GZSL: seen=0.5113, unseen=0.2396, h=0.3263 ZSL: unseen accuracy=0.5000
[7/300]  Loss_D: -80.8179 Loss_G: -1.7744, Wasserstein_dist:109.9118, vae_loss_seen:422.9120 GZSL: seen=0.9294, unseen=0.1667, h=0.2826 ZSL: unseen accuracy=0.5833
[8/300]  Loss_D: -71.1697 Loss_G: -2.7831, Wasserstein_dist:89.5358, vae_loss_seen:409.9426 GZSL: seen=0.5527, unseen=0.3333, h=0.4159 ZSL: unseen accuracy=0.4219
[9/300]  Loss_D: -60.0158 Loss_G: -3.8268, Wasserstein_dist:79.4083, vae_loss_seen:391.3696 GZSL: seen=0.9687, unseen=0.0938, h=0.1710 ZSL: unseen accuracy=0.6198
[10/300]  Loss_D: -46.4605 Loss_G: -4.7041, Wasserstein_dist:67.2181, vae_loss_seen:372.2342 GZSL: seen=0.8000, unseen=0.1771, h=0.2900 ZSL: unseen accuracy=0.4740
[11/300]  Loss_D: -44.7337 Loss_G: -5.3399, Wasserstein_dist:60.0532, vae_loss_seen:367.2328 GZSL: seen=0.6642, unseen=0.2656, h=0.3795 ZSL: unseen accuracy=0.3125
[12/300]  Loss_D: -36.3681 Loss_G: -5.4585, Wasserstein_dist:46.4592, vae_loss_seen:352.2880 GZSL: seen=0.2734, unseen=0.1667, h=0.2071 ZSL: unseen accuracy=0.4479
[13/300]  Loss_D: -34.6478 Loss_G: -6.8798, Wasserstein_dist:46.4906, vae_loss_seen:341.1822 GZSL: seen=0.8661, unseen=0.0573, h=0.1075 ZSL: unseen accuracy=0.3750
[14/300]  Loss_D: -35.2750 Loss_G: -7.0727, Wasserstein_dist:43.8021, vae_loss_seen:342.0224 GZSL: seen=0.5158, unseen=0.3333, h=0.4050 ZSL: unseen accuracy=0.4740
[15/300]  Loss_D: -25.9501 Loss_G: -7.1685, Wasserstein_dist:34.0303, vae_loss_seen:334.6106 GZSL: seen=0.3962, unseen=0.0469, h=0.0838 ZSL: unseen accuracy=0.3333
[16/300]  Loss_D: -21.2576 Loss_G: -7.2869, Wasserstein_dist:28.7170, vae_loss_seen:327.5002 GZSL: seen=0.4432, unseen=0.5417, h=0.4875 ZSL: unseen accuracy=0.4948
[17/300]  Loss_D: -22.3953 Loss_G: -7.5624, Wasserstein_dist:28.3672, vae_loss_seen:325.0991 GZSL: seen=0.5273, unseen=0.1458, h=0.2285 ZSL: unseen accuracy=0.4896
[18/300]  Loss_D: -16.4676 Loss_G: -7.5651, Wasserstein_dist:24.8081, vae_loss_seen:331.1384 GZSL: seen=0.3425, unseen=0.2865, h=0.3120 ZSL: unseen accuracy=0.4792
[19/300]  Loss_D: -17.4372 Loss_G: -8.0197, Wasserstein_dist:23.3857, vae_loss_seen:321.0470 GZSL: seen=0.4935, unseen=0.2917, h=0.3666 ZSL: unseen accuracy=0.4062
