Random Seed:  3407
# of training samples:  538
Encoder(
  (fc1): Linear(in_features=1536, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (linear_means): Linear(in_features=1024, out_features=512, bias=True)
  (linear_log_var): Linear(in_features=1024, out_features=512, bias=True)
)
Generator(
  (fc1): Linear(in_features=1024, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (sigmoid): Sigmoid()
)
Discriminator_D1(
  (fc1): Linear(in_features=1536, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=1, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
Feedback(
  (fc1): Linear(in_features=4096, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=4096, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
AttDec(
  (fc1): Linear(in_features=1024, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=512, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
[0/300]  Loss_D: -60.3007 Loss_G: 9.7214, Wasserstein_dist:68.9081, vae_loss_seen:635.7679 GZSL: seen=0.3969, unseen=0.3333, h=0.3624 ZSL: unseen accuracy=0.4375
[1/300]  Loss_D: -72.7995 Loss_G: 3.7235, Wasserstein_dist:75.1536, vae_loss_seen:531.9896 GZSL: seen=0.9048, unseen=0.2188, h=0.3523 ZSL: unseen accuracy=0.4635
[2/300]  Loss_D: -129.2321 Loss_G: 1.1484, Wasserstein_dist:139.0019, vae_loss_seen:501.9704 GZSL: seen=0.8056, unseen=0.3333, h=0.4715 ZSL: unseen accuracy=0.3229
[3/300]  Loss_D: -136.7758 Loss_G: 0.8247, Wasserstein_dist:195.4150, vae_loss_seen:487.2919 GZSL: seen=0.8869, unseen=0.2812, h=0.4271 ZSL: unseen accuracy=0.4219
[4/300]  Loss_D: -76.9000 Loss_G: 0.0222, Wasserstein_dist:126.1739, vae_loss_seen:460.0952 GZSL: seen=0.8671, unseen=0.1562, h=0.2648 ZSL: unseen accuracy=0.3385
[5/300]  Loss_D: -101.8570 Loss_G: -0.7285, Wasserstein_dist:124.1532, vae_loss_seen:445.3347 GZSL: seen=0.9107, unseen=0.3021, h=0.4537 ZSL: unseen accuracy=0.4896
[6/300]  Loss_D: -68.8910 Loss_G: -1.9708, Wasserstein_dist:97.3820, vae_loss_seen:401.6187 GZSL: seen=0.8492, unseen=0.3542, h=0.4999 ZSL: unseen accuracy=0.4844
[7/300]  Loss_D: -70.1692 Loss_G: -2.5342, Wasserstein_dist:88.3582, vae_loss_seen:379.7120 GZSL: seen=0.8929, unseen=0.2917, h=0.4397 ZSL: unseen accuracy=0.4792
[8/300]  Loss_D: -47.8896 Loss_G: -3.3390, Wasserstein_dist:64.5643, vae_loss_seen:352.4467 GZSL: seen=0.8631, unseen=0.3021, h=0.4475 ZSL: unseen accuracy=0.2656
[9/300]  Loss_D: -48.7978 Loss_G: -3.2508, Wasserstein_dist:62.4491, vae_loss_seen:356.7047 GZSL: seen=0.8929, unseen=0.1875, h=0.3099 ZSL: unseen accuracy=0.2812
[10/300]  Loss_D: -35.6693 Loss_G: -4.1949, Wasserstein_dist:47.7611, vae_loss_seen:333.1350 GZSL: seen=0.9028, unseen=0.3125, h=0.4643 ZSL: unseen accuracy=0.5521
[11/300]  Loss_D: -28.2789 Loss_G: -4.6384, Wasserstein_dist:36.8692, vae_loss_seen:303.8947 GZSL: seen=0.8869, unseen=0.3177, h=0.4678 ZSL: unseen accuracy=0.5521
[12/300]  Loss_D: -18.9152 Loss_G: -4.1875, Wasserstein_dist:25.6229, vae_loss_seen:302.2048 GZSL: seen=0.7738, unseen=0.2604, h=0.3897 ZSL: unseen accuracy=0.4115
[13/300]  Loss_D: -20.5479 Loss_G: -4.4810, Wasserstein_dist:26.4806, vae_loss_seen:299.9138 GZSL: seen=0.9048, unseen=0.3229, h=0.4760 ZSL: unseen accuracy=0.5469
[14/300]  Loss_D: -12.2475 Loss_G: -4.1169, Wasserstein_dist:17.3833, vae_loss_seen:295.7630 GZSL: seen=0.9008, unseen=0.2552, h=0.3977 ZSL: unseen accuracy=0.4375
[15/300]  Loss_D: -16.4572 Loss_G: -3.6949, Wasserstein_dist:20.9183, vae_loss_seen:295.9386 GZSL: seen=0.8591, unseen=0.3854, h=0.5321 ZSL: unseen accuracy=0.5156
[16/300]  Loss_D: -12.9874 Loss_G: -4.0058, Wasserstein_dist:19.8844, vae_loss_seen:291.7850 GZSL: seen=0.8810, unseen=0.3542, h=0.5052 ZSL: unseen accuracy=0.4583
[17/300]  Loss_D: -20.8268 Loss_G: -3.5670, Wasserstein_dist:25.8000, vae_loss_seen:299.8538 GZSL: seen=0.8591, unseen=0.3021, h=0.4470 ZSL: unseen accuracy=0.4323
[18/300]  Loss_D: -9.2346 Loss_G: -3.9623, Wasserstein_dist:14.3949, vae_loss_seen:282.5389 GZSL: seen=0.9048, unseen=0.3438, h=0.4982 ZSL: unseen accuracy=0.5104
[19/300]  Loss_D: -13.2391 Loss_G: -2.7861, Wasserstein_dist:15.9687, vae_loss_seen:298.9303 GZSL: seen=0.8988, unseen=0.2865, h=0.4345 ZSL: unseen accuracy=0.5104
[20/300]  Loss_D: -13.3923 Loss_G: -3.0646, Wasserstein_dist:17.1815, vae_loss_seen:302.4027 GZSL: seen=0.7560, unseen=0.3385, h=0.4677 ZSL: unseen accuracy=0.6354
[21/300]  Loss_D: -12.1907 Loss_G: -2.3459, Wasserstein_dist:16.2102, vae_loss_seen:295.9322 GZSL: seen=0.8929, unseen=0.1823, h=0.3028 ZSL: unseen accuracy=0.5104
[22/300]  Loss_D: -9.6329 Loss_G: -2.5805, Wasserstein_dist:12.5249, vae_loss_seen:291.9883 GZSL: seen=0.8929, unseen=0.2812, h=0.4278 ZSL: unseen accuracy=0.5833
[23/300]  Loss_D: -11.6758 Loss_G: -1.7043, Wasserstein_dist:15.2073, vae_loss_seen:307.2505 GZSL: seen=0.7778, unseen=0.3385, h=0.4717 ZSL: unseen accuracy=0.5729
[24/300]  Loss_D: -12.8464 Loss_G: -1.8721, Wasserstein_dist:15.5732, vae_loss_seen:289.0686 GZSL: seen=0.8810, unseen=0.2500, h=0.3895 ZSL: unseen accuracy=0.5469
[25/300]  Loss_D: -13.6809 Loss_G: -1.3069, Wasserstein_dist:16.3690, vae_loss_seen:304.6368 GZSL: seen=0.8980, unseen=0.2604, h=0.4037 ZSL: unseen accuracy=0.4635
[26/300]  Loss_D: -13.2699 Loss_G: -1.3982, Wasserstein_dist:15.9521, vae_loss_seen:305.7318 GZSL: seen=0.7917, unseen=0.3125, h=0.4481 ZSL: unseen accuracy=0.5000
[27/300]  Loss_D: -16.2215 Loss_G: -0.8004, Wasserstein_dist:18.8023, vae_loss_seen:301.2984 GZSL: seen=0.4013, unseen=0.3281, h=0.3610 ZSL: unseen accuracy=0.2969
[28/300]  Loss_D: -13.8854 Loss_G: -0.1846, Wasserstein_dist:16.6122, vae_loss_seen:318.1478 GZSL: seen=0.7659, unseen=0.3229, h=0.4543 ZSL: unseen accuracy=0.5312
[29/300]  Loss_D: -15.3798 Loss_G: 0.5568, Wasserstein_dist:17.6859, vae_loss_seen:308.7007 GZSL: seen=0.8988, unseen=0.2552, h=0.3975 ZSL: unseen accuracy=0.5000
[30/300]  Loss_D: -14.9375 Loss_G: 1.2245, Wasserstein_dist:16.9431, vae_loss_seen:323.1620 GZSL: seen=0.7937, unseen=0.3594, h=0.4947 ZSL: unseen accuracy=0.5417
[31/300]  Loss_D: -16.0144 Loss_G: 1.2749, Wasserstein_dist:18.5287, vae_loss_seen:330.8716 GZSL: seen=0.8869, unseen=0.3177, h=0.4678 ZSL: unseen accuracy=0.5885
[32/300]  Loss_D: -15.2053 Loss_G: 1.7723, Wasserstein_dist:17.8970, vae_loss_seen:332.7907 GZSL: seen=0.8929, unseen=0.2031, h=0.3310 ZSL: unseen accuracy=0.5260
[33/300]  Loss_D: -16.1662 Loss_G: 1.7717, Wasserstein_dist:19.5786, vae_loss_seen:323.0345 GZSL: seen=0.8671, unseen=0.2969, h=0.4423 ZSL: unseen accuracy=0.5000
