Random Seed:  3407
# of training samples:  538
Encoder(
  (fc1): Linear(in_features=1536, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (linear_means): Linear(in_features=1024, out_features=512, bias=True)
  (linear_log_var): Linear(in_features=1024, out_features=512, bias=True)
)
Generator(
  (fc1): Linear(in_features=1024, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (sigmoid): Sigmoid()
)
Discriminator_D1(
  (fc1): Linear(in_features=1536, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=1, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
Feedback(
  (fc1): Linear(in_features=4096, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=4096, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
AttDec(
  (fc1): Linear(in_features=1024, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=512, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
[0/300]  Loss_D: -11.0196 Loss_G: 0.9891, Wasserstein_dist:13.8205, vae_loss_seen:478.6404 GZSL: seen=0.9206, unseen=0.2240, h=0.3603 ZSL: unseen accuracy=0.3490
[1/300]  Loss_D: -8.0360 Loss_G: -1.9142, Wasserstein_dist:10.6163, vae_loss_seen:410.7227 GZSL: seen=0.8929, unseen=0.3125, h=0.4630 ZSL: unseen accuracy=0.4635
[2/300]  Loss_D: -4.6000 Loss_G: -4.0706, Wasserstein_dist:6.0669, vae_loss_seen:351.6837 GZSL: seen=0.8948, unseen=0.3229, h=0.4746 ZSL: unseen accuracy=0.5729
[3/300]  Loss_D: -3.1117 Loss_G: -6.3238, Wasserstein_dist:4.0020, vae_loss_seen:321.1752 GZSL: seen=0.8730, unseen=0.3021, h=0.4489 ZSL: unseen accuracy=0.4792
[4/300]  Loss_D: -2.2934 Loss_G: -6.5911, Wasserstein_dist:2.8704, vae_loss_seen:319.4760 GZSL: seen=0.8889, unseen=0.2448, h=0.3839 ZSL: unseen accuracy=0.5677
[5/300]  Loss_D: -1.9848 Loss_G: -6.2371, Wasserstein_dist:2.4442, vae_loss_seen:314.8956 GZSL: seen=0.9048, unseen=0.3125, h=0.4645 ZSL: unseen accuracy=0.4948
[6/300]  Loss_D: -1.9454 Loss_G: -6.5263, Wasserstein_dist:2.3112, vae_loss_seen:297.9573 GZSL: seen=0.7421, unseen=0.3281, h=0.4550 ZSL: unseen accuracy=0.6458
[7/300]  Loss_D: -2.1049 Loss_G: -5.3118, Wasserstein_dist:2.6347, vae_loss_seen:304.4429 GZSL: seen=0.8730, unseen=0.2500, h=0.3887 ZSL: unseen accuracy=0.3802
[8/300]  Loss_D: -1.9389 Loss_G: -2.2518, Wasserstein_dist:2.3796, vae_loss_seen:303.2029 GZSL: seen=0.8730, unseen=0.2865, h=0.4314 ZSL: unseen accuracy=0.5000
[9/300]  Loss_D: -2.1267 Loss_G: -1.1391, Wasserstein_dist:2.7042, vae_loss_seen:320.1546 GZSL: seen=0.8849, unseen=0.2500, h=0.3899 ZSL: unseen accuracy=0.4688
[10/300]  Loss_D: -2.2621 Loss_G: -0.1926, Wasserstein_dist:2.8291, vae_loss_seen:312.2067 GZSL: seen=0.8631, unseen=0.2708, h=0.4123 ZSL: unseen accuracy=0.5833
[11/300]  Loss_D: -2.4278 Loss_G: 1.5560, Wasserstein_dist:3.0355, vae_loss_seen:300.1786 GZSL: seen=0.9385, unseen=0.2969, h=0.4511 ZSL: unseen accuracy=0.6094
