Random Seed:  3407
# of training samples:  538
Encoder(
  (fc1): Linear(in_features=2048, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=2048, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (linear_means): Linear(in_features=2048, out_features=1024, bias=True)
  (linear_log_var): Linear(in_features=2048, out_features=1024, bias=True)
)
Generator(
  (fc1): Linear(in_features=2048, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (sigmoid): Sigmoid()
)
Discriminator_D1(
  (fc1): Linear(in_features=2048, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=1, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
Feedback(
  (fc1): Linear(in_features=4096, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=4096, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
AttDec(
  (fc1): Linear(in_features=1024, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
[0/300]  Loss_D: -10.0102 Loss_G: -0.0426, Wasserstein_dist:12.5191, vae_loss_seen:473.1208 GZSL: seen=0.9325, unseen=0.2604, h=0.4071 ZSL: unseen accuracy=0.5729
[1/300]  Loss_D: -4.4439 Loss_G: -5.0794, Wasserstein_dist:5.9769, vae_loss_seen:337.5327 GZSL: seen=0.7798, unseen=0.2812, h=0.4134 ZSL: unseen accuracy=0.5000
[2/300]  Loss_D: -2.2483 Loss_G: -7.3867, Wasserstein_dist:2.9435, vae_loss_seen:268.8168 GZSL: seen=0.8067, unseen=0.3021, h=0.4396 ZSL: unseen accuracy=0.4531
[3/300]  Loss_D: -1.8155 Loss_G: -6.0650, Wasserstein_dist:2.2383, vae_loss_seen:262.7506 GZSL: seen=0.8571, unseen=0.2969, h=0.4410 ZSL: unseen accuracy=0.4531
[4/300]  Loss_D: -1.4832 Loss_G: -5.6400, Wasserstein_dist:1.8180, vae_loss_seen:272.3821 GZSL: seen=0.8849, unseen=0.1927, h=0.3165 ZSL: unseen accuracy=0.5104
[5/300]  Loss_D: -1.8860 Loss_G: -5.9072, Wasserstein_dist:2.1298, vae_loss_seen:258.6480 GZSL: seen=0.8007, unseen=0.3594, h=0.4961 ZSL: unseen accuracy=0.5260
[6/300]  Loss_D: -1.9567 Loss_G: -4.8638, Wasserstein_dist:2.1906, vae_loss_seen:275.0094 GZSL: seen=0.8710, unseen=0.2708, h=0.4132 ZSL: unseen accuracy=0.5208
[7/300]  Loss_D: -1.5550 Loss_G: -3.4492, Wasserstein_dist:1.7492, vae_loss_seen:281.0959 GZSL: seen=0.9147, unseen=0.2083, h=0.3394 ZSL: unseen accuracy=0.4635
[8/300]  Loss_D: -1.6958 Loss_G: -0.5594, Wasserstein_dist:1.9492, vae_loss_seen:306.9268 GZSL: seen=0.8880, unseen=0.2760, h=0.4212 ZSL: unseen accuracy=0.4948
[9/300]  Loss_D: -1.6469 Loss_G: -0.5427, Wasserstein_dist:1.9447, vae_loss_seen:304.3794 GZSL: seen=0.8631, unseen=0.2812, h=0.4243 ZSL: unseen accuracy=0.4427
[10/300]  Loss_D: -1.7673 Loss_G: 0.3704, Wasserstein_dist:2.1908, vae_loss_seen:318.8705 GZSL: seen=0.8770, unseen=0.2240, h=0.3568 ZSL: unseen accuracy=0.5365
[11/300]  Loss_D: -1.8736 Loss_G: 2.6573, Wasserstein_dist:2.3753, vae_loss_seen:337.1063 GZSL: seen=0.8750, unseen=0.2083, h=0.3365 ZSL: unseen accuracy=0.4062
[12/300]  Loss_D: -1.7377 Loss_G: 2.6252, Wasserstein_dist:2.2820, vae_loss_seen:336.5857 GZSL: seen=0.8166, unseen=0.3490, h=0.4890 ZSL: unseen accuracy=0.5104
[13/300]  Loss_D: -1.7322 Loss_G: 3.1319, Wasserstein_dist:2.2859, vae_loss_seen:339.2870 GZSL: seen=0.8730, unseen=0.2344, h=0.3695 ZSL: unseen accuracy=0.4062
[14/300]  Loss_D: -1.8362 Loss_G: 2.9448, Wasserstein_dist:2.3046, vae_loss_seen:331.9001 GZSL: seen=0.8472, unseen=0.2188, h=0.3477 ZSL: unseen accuracy=0.4167
[15/300]  Loss_D: -1.7948 Loss_G: 5.4476, Wasserstein_dist:2.3159, vae_loss_seen:360.0201 GZSL: seen=0.8988, unseen=0.2760, h=0.4224 ZSL: unseen accuracy=0.4062
[16/300]  Loss_D: -1.9279 Loss_G: 5.0554, Wasserstein_dist:2.4788, vae_loss_seen:348.1568 GZSL: seen=0.8929, unseen=0.2188, h=0.3514 ZSL: unseen accuracy=0.3958
[17/300]  Loss_D: -1.7020 Loss_G: 5.8350, Wasserstein_dist:2.2023, vae_loss_seen:362.6877 GZSL: seen=0.8909, unseen=0.2188, h=0.3513 ZSL: unseen accuracy=0.4010
[18/300]  Loss_D: -1.8075 Loss_G: 5.5748, Wasserstein_dist:2.3156, vae_loss_seen:353.8491 GZSL: seen=0.9048, unseen=0.2188, h=0.3523 ZSL: unseen accuracy=0.3854
[19/300]  Loss_D: -1.8542 Loss_G: 4.1892, Wasserstein_dist:2.3513, vae_loss_seen:337.8290 GZSL: seen=0.8056, unseen=0.2188, h=0.3441 ZSL: unseen accuracy=0.4844
[20/300]  Loss_D: -1.7703 Loss_G: 5.8564, Wasserstein_dist:2.2437, vae_loss_seen:357.5557 GZSL: seen=0.8929, unseen=0.1979, h=0.3240 ZSL: unseen accuracy=0.4479
[21/300]  Loss_D: -1.6864 Loss_G: 6.6023, Wasserstein_dist:2.0842, vae_loss_seen:363.2110 GZSL: seen=0.8523, unseen=0.2083, h=0.3348 ZSL: unseen accuracy=0.3802
[22/300]  Loss_D: -1.5839 Loss_G: 7.0956, Wasserstein_dist:2.0331, vae_loss_seen:362.7635 GZSL: seen=0.8988, unseen=0.1979, h=0.3244 ZSL: unseen accuracy=0.3906
[23/300]  Loss_D: -1.7346 Loss_G: 6.6326, Wasserstein_dist:2.1470, vae_loss_seen:359.4430 GZSL: seen=0.9167, unseen=0.1875, h=0.3113 ZSL: unseen accuracy=0.4010
[24/300]  Loss_D: -1.4984 Loss_G: 8.2667, Wasserstein_dist:1.9657, vae_loss_seen:371.1718 GZSL: seen=0.8075, unseen=0.1979, h=0.3179 ZSL: unseen accuracy=0.3958
[25/300]  Loss_D: -1.5335 Loss_G: 6.7815, Wasserstein_dist:1.9375, vae_loss_seen:356.4328 GZSL: seen=0.9087, unseen=0.1927, h=0.3180 ZSL: unseen accuracy=0.3906
[26/300]  Loss_D: -1.3856 Loss_G: 9.0646, Wasserstein_dist:1.8653, vae_loss_seen:375.9599 GZSL: seen=0.8135, unseen=0.2188, h=0.3448 ZSL: unseen accuracy=0.3906
[27/300]  Loss_D: -1.6395 Loss_G: 7.4262, Wasserstein_dist:1.9977, vae_loss_seen:359.8042 GZSL: seen=0.8484, unseen=0.2031, h=0.3278 ZSL: unseen accuracy=0.3906
[28/300]  Loss_D: -1.4201 Loss_G: 7.6557, Wasserstein_dist:1.8571, vae_loss_seen:362.3996 GZSL: seen=0.9206, unseen=0.1875, h=0.3115 ZSL: unseen accuracy=0.3906
[29/300]  Loss_D: -1.5819 Loss_G: 8.0982, Wasserstein_dist:1.9447, vae_loss_seen:365.1111 GZSL: seen=0.7817, unseen=0.2656, h=0.3965 ZSL: unseen accuracy=0.3906
[30/300]  Loss_D: -1.3323 Loss_G: 9.7736, Wasserstein_dist:1.7550, vae_loss_seen:376.5644 GZSL: seen=0.8294, unseen=0.2135, h=0.3396 ZSL: unseen accuracy=0.3906
[31/300]  Loss_D: -1.4134 Loss_G: 7.9994, Wasserstein_dist:1.7772, vae_loss_seen:367.1008 GZSL: seen=0.7722, unseen=0.2031, h=0.3216 ZSL: unseen accuracy=0.3906
[32/300]  Loss_D: -1.2189 Loss_G: 8.7710, Wasserstein_dist:1.5684, vae_loss_seen:366.1051 GZSL: seen=0.8139, unseen=0.2240, h=0.3513 ZSL: unseen accuracy=0.3906
[33/300]  Loss_D: -1.3645 Loss_G: 10.5571, Wasserstein_dist:1.8173, vae_loss_seen:387.7907 GZSL: seen=0.8929, unseen=0.2031, h=0.3310 ZSL: unseen accuracy=0.3906
[34/300]  Loss_D: -1.2080 Loss_G: 10.1353, Wasserstein_dist:1.5083, vae_loss_seen:381.1711 GZSL: seen=0.8571, unseen=0.1979, h=0.3216 ZSL: unseen accuracy=0.3906
[35/300]  Loss_D: -1.2474 Loss_G: 10.3213, Wasserstein_dist:1.5696, vae_loss_seen:395.8867 GZSL: seen=0.8869, unseen=0.2135, h=0.3442 ZSL: unseen accuracy=0.3958
[36/300]  Loss_D: -1.2384 Loss_G: 8.6820, Wasserstein_dist:1.5878, vae_loss_seen:365.7726 GZSL: seen=0.9067, unseen=0.2083, h=0.3388 ZSL: unseen accuracy=0.4115
[37/300]  Loss_D: -1.2549 Loss_G: 9.9788, Wasserstein_dist:1.5982, vae_loss_seen:380.7777 GZSL: seen=0.7361, unseen=0.2188, h=0.3373 ZSL: unseen accuracy=0.3906
[38/300]  Loss_D: -1.2757 Loss_G: 8.9546, Wasserstein_dist:1.6277, vae_loss_seen:367.1543 GZSL: seen=0.7877, unseen=0.2083, h=0.3295 ZSL: unseen accuracy=0.4062
