Random Seed:  3407
# of training samples:  538
Encoder(
  (fc1): Linear(in_features=2048, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=2048, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (linear_means): Linear(in_features=2048, out_features=1024, bias=True)
  (linear_log_var): Linear(in_features=2048, out_features=1024, bias=True)
)
Generator(
  (fc1): Linear(in_features=2048, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
  (sigmoid): Sigmoid()
)
Discriminator_D1(
  (fc1): Linear(in_features=2048, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=1, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
Feedback(
  (fc1): Linear(in_features=4096, out_features=4096, bias=True)
  (fc2): Linear(in_features=4096, out_features=4096, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
AttDec(
  (fc1): Linear(in_features=1024, out_features=4096, bias=True)
  (fc3): Linear(in_features=4096, out_features=1024, bias=True)
  (lrelu): LeakyReLU(0.2, inplace)
)
[0/300]  Loss_D: -99.7294 Loss_G: -0.0647, Wasserstein_dist:124.6727, vae_loss_seen:472.1999 GZSL: seen=0.9206, unseen=0.3229, h=0.4781 ZSL: unseen accuracy=0.9688
[1/300]  Loss_D: -43.9772 Loss_G: -5.3934, Wasserstein_dist:58.9282, vae_loss_seen:333.0885 GZSL: seen=0.8611, unseen=0.3906, h=0.5374 ZSL: unseen accuracy=0.8385
[2/300]  Loss_D: -22.5272 Loss_G: -7.9696, Wasserstein_dist:29.7322, vae_loss_seen:262.5973 GZSL: seen=0.8067, unseen=0.4740, h=0.5971 ZSL: unseen accuracy=0.9010
[3/300]  Loss_D: -18.8247 Loss_G: -6.5708, Wasserstein_dist:23.4618, vae_loss_seen:257.7158 GZSL: seen=0.9048, unseen=0.3438, h=0.4982 ZSL: unseen accuracy=0.8750
[4/300]  Loss_D: -15.7534 Loss_G: -6.6923, Wasserstein_dist:19.6326, vae_loss_seen:261.8273 GZSL: seen=0.6786, unseen=0.5104, h=0.5826 ZSL: unseen accuracy=0.9896
[5/300]  Loss_D: -18.2972 Loss_G: -7.3519, Wasserstein_dist:20.4838, vae_loss_seen:243.5021 GZSL: seen=0.8651, unseen=0.4219, h=0.5672 ZSL: unseen accuracy=0.9427
[6/300]  Loss_D: -16.9377 Loss_G: -5.7201, Wasserstein_dist:19.0243, vae_loss_seen:265.8668 GZSL: seen=0.8373, unseen=0.4375, h=0.5747 ZSL: unseen accuracy=0.9844
[7/300]  Loss_D: -13.3541 Loss_G: -3.9070, Wasserstein_dist:15.0682, vae_loss_seen:275.9966 GZSL: seen=0.8571, unseen=0.4635, h=0.6017 ZSL: unseen accuracy=0.9896
[8/300]  Loss_D: -15.5440 Loss_G: -2.7024, Wasserstein_dist:17.8924, vae_loss_seen:285.4866 GZSL: seen=0.8254, unseen=0.3854, h=0.5255 ZSL: unseen accuracy=0.9010
[9/300]  Loss_D: -16.1508 Loss_G: -1.9033, Wasserstein_dist:18.9104, vae_loss_seen:290.2124 GZSL: seen=0.8512, unseen=0.5260, h=0.6502 ZSL: unseen accuracy=0.8490
[10/300]  Loss_D: -17.1075 Loss_G: -1.7209, Wasserstein_dist:21.2382, vae_loss_seen:296.4833 GZSL: seen=0.7551, unseen=0.6927, h=0.7226 ZSL: unseen accuracy=0.9219
[11/300]  Loss_D: -18.5149 Loss_G: -0.0196, Wasserstein_dist:23.4704, vae_loss_seen:308.5412 GZSL: seen=0.8274, unseen=0.6302, h=0.7155 ZSL: unseen accuracy=0.8646
[12/300]  Loss_D: -18.5221 Loss_G: -0.4997, Wasserstein_dist:23.2600, vae_loss_seen:302.9686 GZSL: seen=0.8393, unseen=0.5365, h=0.6545 ZSL: unseen accuracy=0.9948
[13/300]  Loss_D: -17.4172 Loss_G: -0.0658, Wasserstein_dist:22.3525, vae_loss_seen:304.6647 GZSL: seen=0.7798, unseen=0.6510, h=0.7096 ZSL: unseen accuracy=0.8854
[14/300]  Loss_D: -17.9207 Loss_G: -0.3417, Wasserstein_dist:22.2793, vae_loss_seen:296.6664 GZSL: seen=0.7273, unseen=0.6042, h=0.6600 ZSL: unseen accuracy=0.8698
[15/300]  Loss_D: -17.2215 Loss_G: 1.9137, Wasserstein_dist:22.2959, vae_loss_seen:321.5138 GZSL: seen=0.7698, unseen=0.7500, h=0.7598 ZSL: unseen accuracy=0.9323
[16/300]  Loss_D: -18.8643 Loss_G: 1.5923, Wasserstein_dist:23.8921, vae_loss_seen:310.9693 GZSL: seen=0.7579, unseen=0.4844, h=0.5910 ZSL: unseen accuracy=0.9740
[17/300]  Loss_D: -16.8238 Loss_G: 1.8989, Wasserstein_dist:21.4079, vae_loss_seen:320.6560 GZSL: seen=0.8155, unseen=0.6719, h=0.7367 ZSL: unseen accuracy=0.7969
[18/300]  Loss_D: -16.7889 Loss_G: 2.2593, Wasserstein_dist:21.5377, vae_loss_seen:318.2646 GZSL: seen=0.7868, unseen=0.8750, h=0.8286 ZSL: unseen accuracy=0.9062
[19/300]  Loss_D: -17.3030 Loss_G: 0.9279, Wasserstein_dist:21.8000, vae_loss_seen:302.3219 GZSL: seen=0.8611, unseen=0.5781, h=0.6918 ZSL: unseen accuracy=0.8906
[20/300]  Loss_D: -15.7394 Loss_G: 2.3618, Wasserstein_dist:19.8872, vae_loss_seen:318.9476 GZSL: seen=0.8107, unseen=0.6667, h=0.7316 ZSL: unseen accuracy=0.9844
[21/300]  Loss_D: -15.0532 Loss_G: 3.3199, Wasserstein_dist:18.8308, vae_loss_seen:326.9051 GZSL: seen=0.7755, unseen=0.7396, h=0.7571 ZSL: unseen accuracy=0.9427
[22/300]  Loss_D: -13.8237 Loss_G: 3.3224, Wasserstein_dist:17.5541, vae_loss_seen:321.7410 GZSL: seen=0.7877, unseen=0.5260, h=0.6308 ZSL: unseen accuracy=0.9010
[23/300]  Loss_D: -13.9292 Loss_G: 2.6062, Wasserstein_dist:17.8119, vae_loss_seen:315.0233 GZSL: seen=0.7976, unseen=0.8646, h=0.8298 ZSL: unseen accuracy=0.9531
[24/300]  Loss_D: -13.3339 Loss_G: 4.1169, Wasserstein_dist:17.0505, vae_loss_seen:324.7952 GZSL: seen=0.7325, unseen=0.8385, h=0.7820 ZSL: unseen accuracy=0.9948
[25/300]  Loss_D: -12.7148 Loss_G: 2.3848, Wasserstein_dist:16.2726, vae_loss_seen:307.8270 GZSL: seen=0.8591, unseen=0.7552, h=0.8038 ZSL: unseen accuracy=0.9948
[26/300]  Loss_D: -11.7652 Loss_G: 4.7695, Wasserstein_dist:16.2383, vae_loss_seen:327.6350 GZSL: seen=0.7579, unseen=0.9948, h=0.8604 ZSL: unseen accuracy=0.9844
[27/300]  Loss_D: -12.7905 Loss_G: 2.8557, Wasserstein_dist:15.7985, vae_loss_seen:309.0359 GZSL: seen=0.7679, unseen=0.7500, h=0.7588 ZSL: unseen accuracy=0.9375
[28/300]  Loss_D: -12.5406 Loss_G: 3.7437, Wasserstein_dist:15.9073, vae_loss_seen:318.8651 GZSL: seen=0.7372, unseen=0.9740, h=0.8392 ZSL: unseen accuracy=0.9896
[29/300]  Loss_D: -12.7526 Loss_G: 3.8799, Wasserstein_dist:15.7568, vae_loss_seen:317.3686 GZSL: seen=0.7381, unseen=0.9635, h=0.8359 ZSL: unseen accuracy=0.9792
[30/300]  Loss_D: -11.9029 Loss_G: 5.2461, Wasserstein_dist:15.7901, vae_loss_seen:325.0134 GZSL: seen=0.7619, unseen=0.9948, h=0.8629 ZSL: unseen accuracy=0.9948
[31/300]  Loss_D: -12.0673 Loss_G: 3.1788, Wasserstein_dist:14.8442, vae_loss_seen:313.2624 GZSL: seen=0.8929, unseen=0.6615, h=0.7599 ZSL: unseen accuracy=1.0000
[32/300]  Loss_D: -10.1461 Loss_G: 3.3069, Wasserstein_dist:13.4394, vae_loss_seen:305.4661 GZSL: seen=0.8016, unseen=0.9948, h=0.8878 ZSL: unseen accuracy=0.9948
[33/300]  Loss_D: -9.9666 Loss_G: 5.5002, Wasserstein_dist:13.1454, vae_loss_seen:330.5336 GZSL: seen=0.7611, unseen=0.9844, h=0.8585 ZSL: unseen accuracy=1.0000
[34/300]  Loss_D: -10.0996 Loss_G: 4.8117, Wasserstein_dist:12.6428, vae_loss_seen:322.5005 GZSL: seen=0.7778, unseen=0.9740, h=0.8649 ZSL: unseen accuracy=0.9948
[35/300]  Loss_D: -9.9090 Loss_G: 4.6938, Wasserstein_dist:12.2157, vae_loss_seen:333.5260 GZSL: seen=0.7738, unseen=0.9792, h=0.8645 ZSL: unseen accuracy=0.9948
[36/300]  Loss_D: -10.6622 Loss_G: 3.3196, Wasserstein_dist:13.1090, vae_loss_seen:306.1590 GZSL: seen=0.7877, unseen=0.9896, h=0.8772 ZSL: unseen accuracy=0.9948
[37/300]  Loss_D: -10.5303 Loss_G: 5.3597, Wasserstein_dist:13.0877, vae_loss_seen:328.1497 GZSL: seen=0.7325, unseen=0.9844, h=0.8400 ZSL: unseen accuracy=0.9948
[38/300]  Loss_D: -9.9687 Loss_G: 4.6514, Wasserstein_dist:12.2345, vae_loss_seen:318.2581 GZSL: seen=0.7639, unseen=0.9792, h=0.8582 ZSL: unseen accuracy=0.9896
[39/300]  Loss_D: -8.9055 Loss_G: 5.2188, Wasserstein_dist:11.2446, vae_loss_seen:319.9983 GZSL: seen=0.7579, unseen=0.9688, h=0.8505 ZSL: unseen accuracy=0.9948
[40/300]  Loss_D: -10.9838 Loss_G: 5.9772, Wasserstein_dist:13.3907, vae_loss_seen:334.1023 GZSL: seen=0.8254, unseen=0.9635, h=0.8891 ZSL: unseen accuracy=0.9896
[41/300]  Loss_D: -9.5054 Loss_G: 4.6129, Wasserstein_dist:12.1935, vae_loss_seen:312.6266 GZSL: seen=0.7937, unseen=0.9531, h=0.8661 ZSL: unseen accuracy=0.9844
[42/300]  Loss_D: -10.2077 Loss_G: 5.6029, Wasserstein_dist:13.0874, vae_loss_seen:320.2437 GZSL: seen=0.8373, unseen=0.9792, h=0.9027 ZSL: unseen accuracy=0.9635
[43/300]  Loss_D: -9.7199 Loss_G: 5.3637, Wasserstein_dist:12.8310, vae_loss_seen:325.2418 GZSL: seen=0.7730, unseen=0.9531, h=0.8536 ZSL: unseen accuracy=0.9635
[44/300]  Loss_D: -9.9917 Loss_G: 5.2778, Wasserstein_dist:13.7300, vae_loss_seen:329.5924 GZSL: seen=0.8075, unseen=0.9583, h=0.8765 ZSL: unseen accuracy=0.9792
[45/300]  Loss_D: -12.0187 Loss_G: 6.1117, Wasserstein_dist:16.0861, vae_loss_seen:332.6201 GZSL: seen=0.7937, unseen=0.9583, h=0.8683 ZSL: unseen accuracy=0.9792
[46/300]  Loss_D: -10.0674 Loss_G: 5.4894, Wasserstein_dist:12.8131, vae_loss_seen:317.1105 GZSL: seen=0.8552, unseen=0.8958, h=0.8750 ZSL: unseen accuracy=0.9583
[47/300]  Loss_D: -9.8231 Loss_G: 5.0003, Wasserstein_dist:12.5159, vae_loss_seen:315.0469 GZSL: seen=0.8571, unseen=0.8021, h=0.8287 ZSL: unseen accuracy=0.9792
[48/300]  Loss_D: -14.0589 Loss_G: 4.4326, Wasserstein_dist:17.5881, vae_loss_seen:313.7223 GZSL: seen=0.8036, unseen=0.9375, h=0.8654 ZSL: unseen accuracy=0.9531
[49/300]  Loss_D: -9.8719 Loss_G: 5.6653, Wasserstein_dist:12.8079, vae_loss_seen:320.1498 GZSL: seen=0.8622, unseen=0.9375, h=0.8983 ZSL: unseen accuracy=0.9531
